language|Alert_definition|PT|Title|Content|Id|PublishedDate|LinkURI
en|" flood | ""ice jam"" + Alberta"|Alberta|Icy floodwaters kill at least 31 in India&#39;s Himalayan northeast after lake bursts through major dam|NEW DELHI (AP) — Ice-cold floodwaters swept through mountain towns in India&#39;s Himalayan northeast, killing at least 31 people, washing away houses&nbsp;...|tag:google.com,2013:googlealerts/feed:101533022813895820|2023-10-06T06:48:13Z|https://www.thestar.com/news/world/asia/icy-floodwaters-kill-at-least-31-in-indias-himalayan-northeast-after-lake-bursts-through-major/article_551af887-53b2-50b1-9140-c813a73a24b2.html
en|" flood | ""ice jam"" + Alberta"|Alberta|Triceratops skull found in <b>Alberta</b> foothills goes on display at Royal Tyrrell Museum|... <b>Alberta</b>. The massive skull is part of the Drumheller museum&#39;s &quot;Fossils ... Reuters. Libya <b>flood</b> disaster damaged ancient city but revealed new remains.|tag:google.com,2013:googlealerts/feed:12511991184810795987|2023-10-06T02:03:53Z|https://ca.finance.yahoo.com/news/triceratops-skull-found-alberta-foothills-180000450.html
en|" flood | ""ice jam"" + Alberta"|Alberta|"Rare triceratops skull unveiled at the Royal Tyrrell Museum | Globalnews.ca"|... <b>flood</b> mitigation paleontology work after heavy flooding in southern <b>Alberta</b> in 2013. They gathered the skull and most of the lower jaws over the&nbsp;...|tag:google.com,2013:googlealerts/feed:11536753319983666163|2023-10-06T02:03:46Z|https://globalnews.ca/news/10007422/rare-triceratops-skull-unveiled-at-the-royal-tyrrell-museum/
en|" flood | ""ice jam"" + Alberta"|Alberta|Code of conduct amendments, labour mobility among big topics at <b>Alberta</b> law society meeting|Law Society of <b>Alberta</b> (LSA) benchers had a full plate at their most ... Queens University Law Dean Colleen <b>Flood</b> Law schools disclose common&nbsp;...|tag:google.com,2013:googlealerts/feed:16433064361045431468|2023-10-06T01:31:11Z|https://www.law360.ca/articles/51450/code-of-conduct-amendments-labour-mobility-among-big-topics-at-alberta-law-society-meeting
en|" flood | ""ice jam"" + Alberta"|Alberta|How to mobilize claims repairs in a <b>flood</b>-prone city - Canadian Underwriter|Floodwater washed out portions of Route 155 and flooded residences, causing regions to declare states of emergency. Heavy rain is forecast this&nbsp;...|tag:google.com,2013:googlealerts/feed:17565142926393925013|2023-10-05T20:55:06Z|https://www.canadianunderwriter.ca/catastrophes/how-one-restoration-firm-is-mobilizing-repairs-in-a-flood-prone-city-1004238833/
en|" flood | ""ice jam"" + Alberta"|Alberta|"Canada&#39;s biggest and best triceratops skull on display in <b>Alberta</b> | CBC News"|Following the floods that tore through <b>Alberta</b> about 10 years ago, the Royal Tyrrell staff were engaged in <b>flood</b> mitigation paleontology work when the&nbsp;...|tag:google.com,2013:googlealerts/feed:6685873261770735613|2023-10-05T20:36:56Z|https://www.cbc.ca/news/canada/calgary/calli-triceratops-skull-big-best-fossil-alberta-dinosaur-1.6987767
en|" flood | ""ice jam"" + Alberta"|Alberta|Royal Tyrrell Museum Showcases New Triceratops Skull - DrumhellerOnline.com|They were conducting <b>flood</b> mitigation palaeontology work following heavy flooding in southern <b>Alberta</b> in 2013. They collected the skull and most&nbsp;...|tag:google.com,2013:googlealerts/feed:5052592147561252264|2023-10-05T18:05:05Z|https://drumhelleronline.com/local/royal-tyrrell-museum-showcases-new-triceratops-skull
en|" flood | ""ice jam"" + Alberta"|Alberta|Meet &#39;Calli,&#39; the Royal Tyrell Museum&#39;s 68-million-year-old triceratops - MSN|Visitors to the Royal Tyrrell Museum can now get some face time with a triceratops that roamed the foothills of southwest <b>Alberta</b> more than 68&nbsp;...|tag:google.com,2013:googlealerts/feed:6114791082606288763|2023-10-05T15:49:47Z|https://www.msn.com/en-ca/news/canada/meet-calli-the-royal-tyrell-museum-s-68-million-year-old-triceratops/ar-AA1hKn8s
en|" flood | ""ice jam"" + Alberta"|Alberta|Definity&#39;s McDougall completes acquisition of <b>Alberta</b> firm - Insurance Business America|Catastrophe &amp; <b>Flood</b> &middot; Claims &middot; Commercial Solutions &middot; Construction ... The deal was announced earlier this year when McDougall entered a definitive&nbsp;...|tag:google.com,2013:googlealerts/feed:17461963370845236530|2023-10-05T11:09:42Z|https://www.insurancebusinessmag.com/ca/news/mergers-acquisitions/definitys-mcdougall-completes-acquisition-of-alberta-firm-462045.aspx
en|" flood | ""ice jam"" + Ontario"|Ontario|"Blyth Steam show a blast from the past | FarmersForum.com"|Standing downwind of that machine with the bite of that dust in one&#39;s nostrils can make the nose run while releasing a <b>flood</b> of memories of being&nbsp;...|tag:google.com,2013:googlealerts/feed:18407062087541512883|2023-10-06T09:01:37Z|https://farmersforum.com/blyth-steam-show/
en|" flood | ""ice jam"" + Ontario"|Ontario|Glacial lake that sent deadly floods through Indian towns was identified as dangerous in 2019|<b>Ontario</b> &middot; British Columbia &middot; Alberta &middot; Quebec &middot; Nova Scotia &middot; Politics &middot; Federal ... The <b>flood</b> killed at least 31 people, officials said Friday, and&nbsp;...|tag:google.com,2013:googlealerts/feed:10703305998839659780|2023-10-06T08:46:32Z|https://www.thestar.com/news/world/asia/glacial-lake-that-sent-deadly-floods-through-indian-towns-was-identified-as-dangerous-in-2019/article_0aac2197-9099-5bed-bb14-38f017062c2a.html
en|" flood | ""ice jam"" + Ontario"|Ontario|The Nation&#39;s Weather - TheHour|SoNo needs to elevate streets for <b>flood</b> preparedness, experts say ... Lake <b>Ontario</b> and Lake Erie to coastal Texas. Rain is in. store along the front&nbsp;...|tag:google.com,2013:googlealerts/feed:562579668180899594|2023-10-06T08:39:44Z|https://www.thehour.com/weather/article/the-nation-s-weather-18410191.php
en|" flood | ""ice jam"" + Ontario"|Ontario|The Nation&#39;s Weather - Houston Chronicle|Thursday storms move out through afternoon, <b>flood</b> streets &middot; Home. The ... Lake <b>Ontario</b> and Lake Erie to coastal Texas. Rain is in. store along the&nbsp;...|tag:google.com,2013:googlealerts/feed:1592272813475737441|2023-10-06T08:38:34Z|https://www.houstonchronicle.com/weather/article/the-nation-s-weather-18410191.php
en|" flood | ""ice jam"" + Ontario"|Ontario|Icy floodwaters kill at least 31 in India&#39;s Himalayan northeast after lake bursts through major dam|NEW DELHI (AP) — Ice-cold floodwaters swept through mountain towns in India&#39;s Himalayan northeast, killing at least 31 people, washing away houses&nbsp;...|tag:google.com,2013:googlealerts/feed:101533022813895820|2023-10-06T06:48:13Z|https://www.thestar.com/news/world/asia/icy-floodwaters-kill-at-least-31-in-indias-himalayan-northeast-after-lake-bursts-through-major/article_551af887-53b2-50b1-9140-c813a73a24b2.html
en|" flood | ""ice jam"" + Ontario"|Ontario|Millions of children are displaced due to extreme weather events. Climate change will make it worse|The floodwaters have receded and the family began repairing their home last month -- a process Garima&#39;s mother Meera Devi said they are having to do&nbsp;...|tag:google.com,2013:googlealerts/feed:1920859629173435997|2023-10-06T06:36:18Z|https://www.ctvnews.ca/climate-and-environment/millions-of-children-are-displaced-due-to-extreme-weather-events-climate-change-will-make-it-worse-1.6591166
en|" flood | ""ice jam"" + Ontario"|Ontario|Icy floodwaters burst through major dam in India&#39;s northeast, killing at least 31 people|Icy floodwaters burst through major dam in India&#39;s northeast, killing at least 31 people. NEW DELHI (AP) — A <b>flood</b> that burst through a major&nbsp;...|tag:google.com,2013:googlealerts/feed:8939045635244347153|2023-10-06T06:32:40Z|https://www.thespec.com/news/world/asia/icy-floodwaters-burst-through-major-dam-in-indias-northeast-killing-at-least-31-people/article_10a90512-a82f-5a8f-b6f8-8280771fff5e.html
en|" flood | ""ice jam"" + Ontario"|Ontario|US: Flash <b>flood</b> warning in effect for south-central Webb County, Texas, until at least 18:15 Oct. 5|Flash <b>flood</b> warning in effect for Laredo, Texas, US, and surrounding ... <b>Ontario</b>, Prince Edward Island, Quebec, Saskatchewan, Yukon. I would like to&nbsp;...|tag:google.com,2013:googlealerts/feed:8202025733197083898|2023-10-06T03:10:19Z|https://crisis24.garda.com/alerts/2023/10/us-flash-flood-warning-in-effect-for-south-central-webb-county-texas-until-at-least-1815-oct-5
en|" flood | ""ice jam"" + Ontario"|Ontario|Millions of children are displaced due to extreme weather events. Climate change will make it worse|... <b>flood</b> plain of Yamuna River, in New Delhi, India, Friday, Sept. 29 ... An <b>Ontario</b> woman&#39;s scathing obituary for her dad raises questions: Do we have to&nbsp;...|tag:google.com,2013:googlealerts/feed:9239386662391089804|2023-10-06T00:20:22Z|https://www.thestar.com/news/world/asia/millions-of-children-are-displaced-due-to-extreme-weather-events-climate-change-will-make-it/article_496529d7-9c83-52fe-b099-631e4952052d.html
en|" flood | ""ice jam"" + Ontario"|Ontario|Study finds more people are moving into high <b>flood</b> zones, increasing risk of water disasters|Most countries, especially in East Asia, saw more settlements in regular <b>flood</b> zones and ultra high <b>flood</b> zones than in dry areas. ... <b>Ontario</b>, Canada&nbsp;...|tag:google.com,2013:googlealerts/feed:6424156400485158706|2023-10-05T22:38:39Z|https://www.telegraphherald.com/ap/national/article_8afe214f-9799-5019-802e-eda0f0f22e5f.html
en|" flood | ""ice jam"" + Ontario"|Ontario|How to mobilize claims repairs in a <b>flood</b>-prone city - Canadian Underwriter|Floodwater washed out portions of Route 155 and flooded residences, causing regions to declare states of emergency. Heavy rain is forecast this&nbsp;...|tag:google.com,2013:googlealerts/feed:17565142926393925013|2023-10-05T20:55:06Z|https://www.canadianunderwriter.ca/catastrophes/how-one-restoration-firm-is-mobilizing-repairs-in-a-flood-prone-city-1004238833/
en|" flood | ""ice jam"" + Ontario"|Ontario|Law Foundation of <b>Ontario&#39;s</b> class proceeding fund grew to $27.4M in 2022|Featured. Queens University Law Dean Colleen <b>Flood</b> Law schools disclose common concerns, diverse takes on regulating GenAI use by students, faculty&nbsp;...|tag:google.com,2013:googlealerts/feed:16085126577426670488|2023-10-05T20:20:21Z|https://www.law360.ca/articles/51451
en|" flood | ""ice jam"" + Ontario"|Ontario|"CBC Lite | Tropical storm Philippe bringing ugly weather to the Maritimes this weekend"|"Image | Heavy rain and <b>flood</b> risk. Caption: Tropical storm Philippe is ... <b>Ontario</b> to Newfoundland. &quot;Separate weather statements are or soon will be&nbsp;..."|tag:google.com,2013:googlealerts/feed:16811181608469452436|2023-10-05T19:25:16Z|https://www.cbc.ca/lite/story/1.6987995
en|" flood | ""ice jam"" + Ontario"|Ontario|<b>Ontario</b> adds $5M in funding to Student Nutrition Program - Yahoo News Canada|<b>Ontario</b> adds $5M in funding to Student Nutrition Program. The Canadian ... Libya <b>flood</b> disaster damaged ancient city but revealed new remains. 8&nbsp;...|tag:google.com,2013:googlealerts/feed:14919219420722546994|2023-10-05T18:29:32Z|https://ca.news.yahoo.com/ontario-adds-5m-funding-student-154028847.html
en|" flood | ""ice jam"" + Ontario"|Ontario|US: Flash <b>flood</b> warning in effect for parts of southeastern Texas until at least 12:45 Oct. 5|Authorities issue flash <b>flood</b> warning for Port Arthur, Texas, US, and surrounding areas effective until 12:45 Oct ... <b>Ontario</b>, Prince Edward Island&nbsp;...|tag:google.com,2013:googlealerts/feed:4092032835763442626|2023-10-05T17:29:27Z|https://crisis24.garda.com/alerts/2023/10/us-flash-flood-warning-in-effect-for-parts-of-southeastern-texas-until-at-least-1245-oct-5
en|" flood | ""ice jam"" + Ontario"|Ontario|Study finds more people moving into high <b>flood</b> zones, increasing risk of water disasters|Most countries, especially in East Asia, saw more settlements in regular <b>flood</b> zones and ultra high <b>flood</b> zones than in dry areas. ... <b>Ontario</b> courts,&nbsp;...|tag:google.com,2013:googlealerts/feed:11403591879421034244|2023-10-05T15:59:01Z|https://www.theglobeandmail.com/world/article-study-finds-more-people-moving-into-high-flood-zones-increasing-risk/
en|" flood | ""ice jam"" + Ontario"|Ontario|"Himalayan lake flooding kills 14, more than 100 missing in India | The Financial Express"|... <b>flood</b> is seen in this undated handout image released on October 4, 2023 ... People walk on the grounds of the University of Toronto&nbsp;...|tag:google.com,2013:googlealerts/feed:8701599964531614576|2023-10-05T14:03:40Z|https://thefinancialexpress.com.bd/world/himalayan-lake-flooding-kills-14-more-than-100-missing-in-india
en|" flood | ""ice jam"" + Ontario"|Ontario|Northeastern US Weather: Heavy Rain to Bring Flooding Concerns This Late Week|The latest weather forecast showed that heavy rain conditions could trigger potential flooding and flash <b>flood</b> risks in the Northeast. People can&nbsp;...|tag:google.com,2013:googlealerts/feed:16113148383306858445|2023-10-05T12:20:43Z|https://www.natureworldnews.com/articles/58764/20231005/northeastern-weather-heavy-rain-bring-flooding-concerns-late-week.htm
en|" flood | ""ice jam"" + Ontario"|Ontario|"Greenville dog saved from floodwaters up for adoption | Local News | reflector.com"|A dog rescued from knee-deep floodwaters by a police officer during Tropical Storm Ophelia is now up for adoption, and its former owner was&nbsp;...|tag:google.com,2013:googlealerts/feed:1870463190593925468|2023-10-05T11:25:42Z|https://www.reflector.com/news/local/greenville-dog-saved-from-flood-waters-up-for-adoption/article_29a07e7a-62ae-11ee-b478-630037f44629.html
en|" flood | ""ice jam"" + Ontario"|Ontario|<b>Ontario</b> regulator cracks down on &#39;troubling&#39; agent practices - Insurance Business America|Catastrophe &amp; <b>Flood</b> &middot; Claims &middot; Commercial Solutions &middot; Construction ... <b>Ontario</b> regulator cracks down on &#39;troubling&#39; agent practices. It has unveiled a&nbsp;...|tag:google.com,2013:googlealerts/feed:8723348734535917229|2023-10-05T10:23:17Z|https://www.insurancebusinessmag.com/ca/news/breaking-news/ontario-regulator-cracks-down-on-troubling-agent-practices-462047.aspx
en|" flood | ""ice jam"" + Saskatchewan"|Saskatchewan|<b>Saskatchewan</b> using October to recognize workers with disabilities - Law360 Canada|<b>Saskatchewan</b> is proclaiming October as Disability Employment Awareness Month ... Queens University Law Dean Colleen <b>Flood</b> Law schools disclose common&nbsp;...|tag:google.com,2013:googlealerts/feed:3999125106498900332|2023-10-05T19:28:06Z|https://www.law360.ca/articles/51449/saskatchewan-using-october-to-recognize-workers-with-disabilities
en|" flood | ""ice jam"" + Saskatchewan"|Saskatchewan|Lawyers eyeing &#39;options&#39; if notwithstanding clause used in <b>Saskatchewan</b> pronoun case|... <b>Saskatchewan</b> residents, in particular, <b>Saskatchewan</b> parents.” The ... Queens University Law Dean Colleen <b>Flood</b> Law schools disclose common&nbsp;...|tag:google.com,2013:googlealerts/feed:4109880185516516326|2023-10-05T13:54:26Z|https://www.law360.ca/business/articles/51421/lawyers-eyeing-options-if-notwithstanding-clause-used-in-saskatchewan-pronoun-case-
fr|" inondation | embacle + ""Nouveau Brunswick"""|Nouveau-Brunswick|Tempête Philippe : des vents forts, de la pluie et des vagues pour les Maritimes|La tempête Lee cause des dommages en Nouvelle-Écosse et au <b>Nouveau</b>-<b>Brunswick</b> ... Il pourrait aussi se produire quelques <b>inondations</b> très localisées&nbsp;...|tag:google.com,2013:googlealerts/feed:15513121712605156726|2023-10-06T06:15:44Z|https://ici.radio-canada.ca/nouvelle/2015366/previsions-tempete-philippe
